Province/State,Country/Region,lat,long,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,Year,Month,Code,Entity,Weekly deaths,Weekly cases,Date_String,New_Date,score,temperature,feels_like,humidity
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2022,2,HUN,Hungary,17513,1940438,2022-02-01,2022-02-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,11,HUN,Hungary,429,41347,2023-11-01,2023-11-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2020,2,HUN,Hungary,0,0,2020-02-01,2020-02-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2024,11,HUN,Hungary,78,5069,2024-11-01,2024-11-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2025,1,HUN,Hungary,28,1860,2025-01-01,2025-01-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,6,HUN,Hungary,38,2588,2023-06-01,2023-06-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,2,HUN,Hungary,228,22673,2023-02-01,2023-02-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2020,5,HUN,Hungary,1595,8625,2020-05-01,2020-05-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2020,7,HUN,Hungary,124,2321,2020-07-01,2020-07-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,9,HUN,Hungary,781,65262,2021-09-01,2021-09-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2022,3,HUN,Hungary,11545,478270,2022-03-01,2022-03-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,12,HUN,Hungary,671,77214,2023-12-01,2023-12-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,4,HUN,Hungary,49120,995710,2021-04-01,2021-04-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2022,6,HUN,Hungary,875,57226,2022-06-01,2022-06-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2025,6,HUN,Hungary,0,142,2025-06-01,2025-06-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2020,4,HUN,Hungary,1882,15583,2020-04-01,2020-04-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,7,HUN,Hungary,275,9602,2021-07-01,2021-07-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2022,10,HUN,Hungary,3089,368142,2022-10-01,2022-10-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2025,2,HUN,Hungary,0,1452,2025-02-01,2025-02-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2020,8,HUN,Hungary,125,6997,2020-08-01,2020-08-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,3,HUN,Hungary,37088,1506415,2021-03-01,2021-03-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2025,8,HUN,Hungary,0,605,2025-08-01,2025-08-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2022,11,HUN,Hungary,2331,157342,2022-11-01,2022-11-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2022,12,HUN,Hungary,1540,148611,2022-12-01,2022-12-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2022,7,HUN,Hungary,998,247898,2022-07-01,2022-07-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,11,HUN,Hungary,22964,1500658,2021-11-01,2021-11-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2025,5,HUN,Hungary,0,137,2025-05-01,2025-05-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2020,12,HUN,Hungary,33524,830471,2020-12-01,2020-12-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2024,2,HUN,Hungary,89,3721,2024-02-01,2024-02-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,1,HUN,Hungary,1187,56503,2023-01-01,2023-01-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,3,HUN,Hungary,378,25955,2023-03-01,2023-03-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,8,HUN,Hungary,20,2687,2023-08-01,2023-08-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2024,1,HUN,Hungary,307,17451,2024-01-01,2024-01-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2025,4,HUN,Hungary,0,195,2025-04-01,2025-04-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,5,HUN,Hungary,156,10040,2023-05-01,2023-05-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2024,5,HUN,Hungary,0,419,2024-05-01,2024-05-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,1,HUN,Hungary,21737,323517,2021-01-01,2021-01-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,4,HUN,Hungary,300,16833,2023-04-01,2023-04-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2025,9,HUN,Hungary,0,1953,2025-09-01,2025-09-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,10,HUN,Hungary,3526,259903,2021-10-01,2021-10-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,10,HUN,Hungary,158,28364,2023-10-01,2023-10-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2023,9,HUN,Hungary,58,17452,2023-09-01,2023-09-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,2,HUN,Hungary,16705,364074,2021-02-01,2021-02-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2024,12,HUN,Hungary,71,2644,2024-12-01,2024-12-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2020,1,HUN,Hungary,0,0,2020-01-01,2020-01-01,100,,,
,Hungary,47.1625,19.5033,9660351,6955452,107,43,2743539.684,1587,6087.177694,894.0,7.0,2021,12,HUN,Hungary,33882,1217473,2021-12-01,2021-12-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,4,ISL,Iceland,169,59393,2022-04-01,2022-04-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,3,ISL,Iceland,0,780,2021-03-01,2021-03-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,3,ISL,Iceland,0,41,2025-03-01,2025-03-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,7,ISL,Iceland,0,527,2025-07-01,2025-07-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,9,ISL,Iceland,0,420,2025-09-01,2025-09-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,9,ISL,Iceland,0,837,2024-09-01,2024-09-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,5,ISL,Iceland,0,388,2023-05-01,2023-05-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,1,ISL,Iceland,0,0,2020-01-01,2020-01-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,4,ISL,Iceland,0,131,2024-04-01,2024-04-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,4,ISL,Iceland,0,1595,2021-04-01,2021-04-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,6,ISL,Iceland,0,466,2025-06-01,2025-06-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,11,ISL,Iceland,0,253,2024-11-01,2024-11-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,1,ISL,Iceland,0,3752,2023-01-01,2023-01-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,5,ISL,Iceland,7,1007,2021-05-01,2021-05-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,9,ISL,Iceland,0,1379,2023-09-01,2023-09-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,1,ISL,Iceland,7,2034,2021-01-01,2021-01-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,5,ISL,Iceland,7,20928,2022-05-01,2022-05-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,2,ISL,Iceland,0,3613,2023-02-01,2023-02-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,7,ISL,Iceland,0,1558,2024-07-01,2024-07-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,10,ISL,Iceland,0,517,2024-10-01,2024-10-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,5,ISL,Iceland,0,392,2024-05-01,2024-05-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,8,ISL,Iceland,0,1603,2020-08-01,2020-08-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,12,ISL,Iceland,0,183,2024-12-01,2024-12-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,5,ISL,Iceland,0,153,2025-05-01,2025-05-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,6,ISL,Iceland,0,86,2020-06-01,2020-06-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,9,ISL,Iceland,0,10292,2022-09-01,2022-09-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,6,ISL,Iceland,24,44023,2022-06-01,2022-06-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,4,ISL,Iceland,0,111,2025-04-01,2025-04-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,3,ISL,Iceland,0,96,2024-03-01,2024-03-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,3,ISL,Iceland,203,452256,2022-03-01,2022-03-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,8,ISL,Iceland,0,26870,2022-08-01,2022-08-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,12,ISL,Iceland,0,1591,2023-12-01,2023-12-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,4,ISL,Iceland,58,6512,2020-04-01,2020-04-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,6,ISL,Iceland,0,561,2021-06-01,2021-06-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,8,ISL,Iceland,0,349,2025-08-01,2025-08-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,11,ISL,Iceland,9,27951,2021-11-01,2021-11-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,7,ISL,Iceland,0,4664,2021-07-01,2021-07-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,7,ISL,Iceland,18,79130,2022-07-01,2022-07-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,7,ISL,Iceland,0,246,2020-07-01,2020-07-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,4,ISL,Iceland,0,661,2023-04-01,2023-04-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,6,ISL,Iceland,0,540,2023-06-01,2023-06-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,2,ISL,Iceland,0,47,2025-02-01,2025-02-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2025,1,ISL,Iceland,0,107,2025-01-01,2025-01-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,10,ISL,Iceland,0,1386,2023-10-01,2023-10-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,12,ISL,Iceland,0,8893,2022-12-01,2022-12-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,10,ISL,Iceland,14,13811,2020-10-01,2020-10-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,11,ISL,Iceland,0,1566,2023-11-01,2023-11-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,12,ISL,Iceland,14,2751,2020-12-01,2020-12-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,1,ISL,Iceland,0,627,2024-01-01,2024-01-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,9,ISL,Iceland,12,8696,2021-09-01,2021-09-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,8,ISL,Iceland,9,21707,2021-08-01,2021-08-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,10,ISL,Iceland,0,7612,2022-10-01,2022-10-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,2,ISL,Iceland,107,364015,2022-02-01,2022-02-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,2,ISL,Iceland,0,145,2024-02-01,2024-02-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,2,ISL,Iceland,0,401,2021-02-01,2021-02-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,3,ISL,Iceland,0,1693,2023-03-01,2023-03-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,7,ISL,Iceland,0,450,2023-07-01,2023-07-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,11,ISL,Iceland,98,5604,2020-11-01,2020-11-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,11,ISL,Iceland,483,8808,2022-11-01,2022-11-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,3,ISL,Iceland,10,5993,2020-03-01,2020-03-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,8,ISL,Iceland,0,913,2024-08-01,2024-08-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2023,8,ISL,Iceland,0,1027,2023-08-01,2023-08-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,12,ISL,Iceland,18,45661,2021-12-01,2021-12-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,5,ISL,Iceland,2,118,2020-05-01,2020-05-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,2,ISL,Iceland,0,105,2020-02-01,2020-02-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2024,6,ISL,Iceland,0,1024,2024-06-01,2024-06-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2020,9,ISL,Iceland,0,3208,2020-09-01,2020-09-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2021,10,ISL,Iceland,1,11029,2021-10-01,2021-10-01,100,,,
,Iceland,64.9631,-19.0208,341243,320768,3,37,54769.5015,2278,149.7993854,4375.0,3.2,2022,1,ISL,Iceland,32,202148,2022-01-01,2022-01-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2025,2,IND,India,0,90,2025-02-01,2025-02-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2021,11,IND,India,80353,2321637,2021-11-01,2021-11-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2021,1,IND,India,41771,3487143,2021-01-01,2021-01-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2022,7,IND,India,8303,3881941,2022-07-01,2022-07-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2022,10,IND,India,3082,514272,2022-10-01,2022-10-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2025,6,IND,India,819,63241,2025-06-01,2025-06-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2020,7,IND,India,124706,6822664,2020-07-01,2020-07-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2024,2,IND,India,257,28982,2024-02-01,2024-02-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2022,12,IND,India,605,43609,2022-12-01,2022-12-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2024,7,IND,India,7,6658,2024-07-01,2024-07-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2024,10,IND,India,51,4290,2024-10-01,2024-10-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2025,3,IND,India,14,161,2025-03-01,2025-03-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2020,1,IND,India,0,6,2020-01-01,2020-01-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2021,2,IND,India,19875,2404919,2021-02-01,2021-02-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2023,4,IND,India,4135,1504200,2023-04-01,2023-04-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2020,5,IND,India,25693,920242,2020-05-01,2020-05-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2023,9,IND,India,717,11453,2023-09-01,2023-09-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2020,2,IND,India,0,59,2020-02-01,2020-02-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2024,4,IND,India,283,19492,2024-04-01,2024-04-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2022,3,IND,India,50785,903642,2022-03-01,2022-03-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2020,12,IND,India,85398,6295246,2020-12-01,2020-12-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2021,6,IND,India,538023,18889825,2021-06-01,2021-06-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2022,6,IND,India,3217,1790259,2022-06-01,2022-06-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2022,4,IND,India,19992,318318,2022-04-01,2022-04-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2023,1,IND,India,294,33682,2023-01-01,2023-01-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2023,3,IND,India,547,157320,2023-03-01,2023-03-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2021,4,IND,India,258363,39857336,2021-04-01,2021-04-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2023,6,IND,India,291,30937,2023-06-01,2023-06-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2024,12,IND,India,22,525,2024-12-01,2024-12-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2021,7,IND,India,186255,8830545,2021-07-01,2021-07-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2024,6,IND,India,63,6988,2024-06-01,2024-06-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2023,8,IND,India,92,10717,2023-08-01,2023-08-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2023,12,IND,India,343,64669,2023-12-01,2023-12-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2025,8,IND,India,115,1562,2025-08-01,2025-08-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2024,3,IND,India,445,34075,2024-03-01,2024-03-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2025,9,IND,India,7,435,2025-09-01,2025-09-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2020,4,IND,India,6059,189599,2020-04-01,2020-04-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2025,7,IND,India,266,3356,2025-07-01,2025-07-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2023,2,IND,India,190,23062,2023-02-01,2023-02-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2022,5,IND,India,9029,589101,2022-05-01,2022-05-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2020,11,IND,India,109572,9174573,2020-11-01,2020-11-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2021,10,IND,India,64612,3914600,2021-10-01,2021-10-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2025,4,IND,India,0,466,2025-04-01,2025-04-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2024,8,IND,India,87,8348,2024-08-01,2024-08-01,100,,,
,India,21.0,78.0,1380004385,483001534,464,28,153870488.9,5900,233899.0483,63.0,0.7,2020,9,IND,India,230321,18165827,2020-09-01,2020-09-01,100,,,
